id_code,experiment,plate,well,sirna
RPE-04_4_I08,RPE-04,4,I08,sirna_83
RPE-04_4_J02,RPE-04,4,J02,sirna_94
RPE-04_4_K05,RPE-04,4,K05,sirna_19
RPE-04_4_L11,RPE-04,4,L11,sirna_81
RPE-04_4_L18,RPE-04,4,L18,sirna_36
RPE-04_4_N09,RPE-04,4,N09,sirna_29
RPE-04_4_O20,RPE-04,4,O20,sirna_98
RPE-05_1_B04,RPE-05,1,B04,sirna_33
RPE-05_1_B19,RPE-05,1,B19,sirna_51
RPE-05_1_C20,RPE-05,1,C20,sirna_18
RPE-05_1_D04,RPE-05,1,D04,sirna_78
RPE-05_1_D17,RPE-05,1,D17,sirna_13
RPE-05_1_E21,RPE-05,1,E21,sirna_46
RPE-05_1_F05,RPE-05,1,F05,sirna_63
RPE-05_1_F09,RPE-05,1,F09,sirna_62
RPE-05_1_F13,RPE-05,1,F13,sirna_90
RPE-05_1_F21,RPE-05,1,F21,sirna_99
RPE-05_1_G15,RPE-05,1,G15,sirna_58
RPE-05_1_G17,RPE-05,1,G17,sirna_60
RPE-05_1_H06,RPE-05,1,H06,sirna_88
RPE-05_1_I16,RPE-05,1,I16,sirna_86
RPE-05_1_J18,RPE-05,1,J18,sirna_82
RPE-05_1_K06,RPE-05,1,K06,sirna_95
RPE-05_1_M13,RPE-05,1,M13,sirna_45
RPE-05_1_M21,RPE-05,1,M21,sirna_39
RPE-05_1_N11,RPE-05,1,N11,sirna_43
RPE-05_1_N15,RPE-05,1,N15,sirna_23
RPE-05_1_O04,RPE-05,1,O04,sirna_93
RPE-05_1_O11,RPE-05,1,O11,sirna_66
RPE-05_1_O16,RPE-05,1,O16,sirna_15
RPE-05_2_B07,RPE-05,2,B07,sirna_3
RPE-05_2_B10,RPE-05,2,B10,sirna_30
RPE-05_2_B11,RPE-05,2,B11,sirna_14
RPE-05_2_B12,RPE-05,2,B12,sirna_26
RPE-05_2_B18,RPE-05,2,B18,sirna_28
RPE-05_2_C12,RPE-05,2,C12,sirna_48
RPE-05_2_C17,RPE-05,2,C17,sirna_9
RPE-05_2_C20,RPE-05,2,C20,sirna_59
RPE-05_2_C23,RPE-05,2,C23,sirna_73
RPE-05_2_D11,RPE-05,2,D11,sirna_56
RPE-05_2_D12,RPE-05,2,D12,sirna_67
RPE-05_2_D13,RPE-05,2,D13,sirna_42
RPE-05_2_D15,RPE-05,2,D15,sirna_7
RPE-05_2_E04,RPE-05,2,E04,sirna_57
RPE-05_2_F14,RPE-05,2,F14,sirna_72
RPE-05_2_G03,RPE-05,2,G03,sirna_92
RPE-05_2_G06,RPE-05,2,G06,sirna_54
RPE-05_2_G12,RPE-05,2,G12,sirna_79
RPE-05_2_H05,RPE-05,2,H05,sirna_47
RPE-05_2_I05,RPE-05,2,I05,sirna_71
RPE-05_2_J14,RPE-05,2,J14,sirna_77
RPE-05_2_J20,RPE-05,2,J20,sirna_37
RPE-05_2_K03,RPE-05,2,K03,sirna_64
RPE-05_2_K04,RPE-05,2,K04,sirna_41
RPE-05_2_K08,RPE-05,2,K08,sirna_55
RPE-05_2_L11,RPE-05,2,L11,sirna_49
RPE-05_2_L21,RPE-05,2,L21,sirna_8
RPE-05_2_M04,RPE-05,2,M04,sirna_4
RPE-05_2_M08,RPE-05,2,M08,sirna_68
RPE-05_2_M12,RPE-05,2,M12,sirna_38
RPE-05_2_M17,RPE-05,2,M17,sirna_25
RPE-05_2_M20,RPE-05,2,M20,sirna_97
RPE-05_2_M23,RPE-05,2,M23,sirna_34
RPE-05_2_N08,RPE-05,2,N08,sirna_70
RPE-05_2_N11,RPE-05,2,N11,sirna_65
RPE-05_2_O21,RPE-05,2,O21,sirna_96
RPE-05_3_B05,RPE-05,3,B05,sirna_11
RPE-05_3_B09,RPE-05,3,B09,sirna_75
RPE-05_3_C13,RPE-05,3,C13,sirna_10
RPE-05_3_D03,RPE-05,3,D03,sirna_0
RPE-05_3_D04,RPE-05,3,D04,sirna_80
RPE-05_3_E03,RPE-05,3,E03,sirna_32
RPE-05_3_E11,RPE-05,3,E11,sirna_87
RPE-05_3_E21,RPE-05,3,E21,sirna_40
RPE-05_3_F10,RPE-05,3,F10,sirna_17
RPE-05_3_F12,RPE-05,3,F12,sirna_84
RPE-05_3_F13,RPE-05,3,F13,sirna_2
RPE-05_3_G09,RPE-05,3,G09,sirna_1
RPE-05_3_G15,RPE-05,3,G15,sirna_22
RPE-05_3_J04,RPE-05,3,J04,sirna_76
RPE-05_3_J23,RPE-05,3,J23,sirna_44
RPE-05_3_K05,RPE-05,3,K05,sirna_6
RPE-05_3_K17,RPE-05,3,K17,sirna_69
RPE-05_3_L07,RPE-05,3,L07,sirna_21
RPE-05_3_L14,RPE-05,3,L14,sirna_50
RPE-05_3_M08,RPE-05,3,M08,sirna_74
RPE-05_3_M14,RPE-05,3,M14,sirna_89
RPE-05_3_M17,RPE-05,3,M17,sirna_24
RPE-05_3_M18,RPE-05,3,M18,sirna_61
RPE-05_3_M21,RPE-05,3,M21,sirna_85
RPE-05_3_N06,RPE-05,3,N06,sirna_5
RPE-05_3_N19,RPE-05,3,N19,sirna_20
RPE-05_3_O16,RPE-05,3,O16,sirna_16
RPE-05_4_B17,RPE-05,4,B17,sirna_19
RPE-05_4_C23,RPE-05,4,C23,sirna_81
RPE-05_4_D22,RPE-05,4,D22,sirna_83
RPE-05_4_G11,RPE-05,4,G11,sirna_36
RPE-05_4_H06,RPE-05,4,H06,sirna_12
RPE-05_4_H14,RPE-05,4,H14,sirna_31
RPE-05_4_H23,RPE-05,4,H23,sirna_94
RPE-05_4_J08,RPE-05,4,J08,sirna_53
RPE-05_4_L06,RPE-05,4,L06,sirna_27
RPE-05_4_L16,RPE-05,4,L16,sirna_29
RPE-05_4_M05,RPE-05,4,M05,sirna_98
RPE-05_4_N20,RPE-05,4,N20,sirna_91
RPE-05_4_O19,RPE-05,4,O19,sirna_35
RPE-06_1_B04,RPE-06,1,B04,sirna_44
RPE-06_1_B05,RPE-06,1,B05,sirna_16
RPE-06_1_B08,RPE-06,1,B08,sirna_87
RPE-06_1_C20,RPE-06,1,C20,sirna_50
RPE-06_1_D14,RPE-06,1,D14,sirna_11
RPE-06_1_E05,RPE-06,1,E05,sirna_6
RPE-06_1_E12,RPE-06,1,E12,sirna_0
RPE-06_1_G05,RPE-06,1,G05,sirna_10
RPE-06_1_G17,RPE-06,1,G17,sirna_75
RPE-06_1_H17,RPE-06,1,H17,sirna_2
RPE-06_1_I08,RPE-06,1,I08,sirna_32
RPE-06_1_I11,RPE-06,1,I11,sirna_21
RPE-06_1_J06,RPE-06,1,J06,sirna_74
RPE-06_1_J21,RPE-06,1,J21,sirna_5
RPE-06_1_L02,RPE-06,1,L02,sirna_17
RPE-06_1_L04,RPE-06,1,L04,sirna_84
RPE-06_1_L07,RPE-06,1,L07,sirna_40
RPE-06_1_L14,RPE-06,1,L14,sirna_80
RPE-06_1_L16,RPE-06,1,L16,sirna_89
RPE-06_1_L21,RPE-06,1,L21,sirna_22
RPE-06_1_L22,RPE-06,1,L22,sirna_76
RPE-06_1_L23,RPE-06,1,L23,sirna_85
RPE-06_1_N02,RPE-06,1,N02,sirna_69
RPE-06_1_N09,RPE-06,1,N09,sirna_24
RPE-06_1_N12,RPE-06,1,N12,sirna_61
RPE-06_1_O06,RPE-06,1,O06,sirna_1
RPE-06_1_O17,RPE-06,1,O17,sirna_20
RPE-06_2_B22,RPE-06,2,B22,sirna_31
RPE-06_2_B23,RPE-06,2,B23,sirna_12
RPE-06_2_E07,RPE-06,2,E07,sirna_91
RPE-06_2_E14,RPE-06,2,E14,sirna_98
RPE-06_2_E23,RPE-06,2,E23,sirna_53
RPE-06_2_F08,RPE-06,2,F08,sirna_94
RPE-06_2_F10,RPE-06,2,F10,sirna_81
RPE-06_2_G14,RPE-06,2,G14,sirna_29
RPE-06_2_G19,RPE-06,2,G19,sirna_27
RPE-06_2_J17,RPE-06,2,J17,sirna_83
RPE-06_2_L04,RPE-06,2,L04,sirna_35
RPE-06_2_L21,RPE-06,2,L21,sirna_36
RPE-06_2_O03,RPE-06,2,O03,sirna_19
RPE-06_3_B20,RPE-06,3,B20,sirna_93
RPE-06_3_C12,RPE-06,3,C12,sirna_95
RPE-06_3_C14,RPE-06,3,C14,sirna_90
RPE-06_3_D21,RPE-06,3,D21,sirna_43
RPE-06_3_G02,RPE-06,3,G02,sirna_66
RPE-06_3_G14,RPE-06,3,G14,sirna_51
RPE-06_3_G16,RPE-06,3,G16,sirna_99
RPE-06_3_G18,RPE-06,3,G18,sirna_63
RPE-06_3_G20,RPE-06,3,G20,sirna_46
RPE-06_3_H04,RPE-06,3,H04,sirna_58
RPE-06_3_H23,RPE-06,3,H23,sirna_23
RPE-06_3_J14,RPE-06,3,J14,sirna_15
RPE-06_3_K09,RPE-06,3,K09,sirna_86
RPE-06_3_K13,RPE-06,3,K13,sirna_39
RPE-06_3_L05,RPE-06,3,L05,sirna_62
RPE-06_3_L13,RPE-06,3,L13,sirna_60
RPE-06_3_M02,RPE-06,3,M02,sirna_82
RPE-06_3_M14,RPE-06,3,M14,sirna_18
RPE-06_3_N05,RPE-06,3,N05,sirna_33
RPE-06_3_N09,RPE-06,3,N09,sirna_13
RPE-06_3_N14,RPE-06,3,N14,sirna_78
RPE-06_3_N21,RPE-06,3,N21,sirna_45
RPE-06_3_O07,RPE-06,3,O07,sirna_88
RPE-06_4_B08,RPE-06,4,B08,sirna_3
RPE-06_4_B11,RPE-06,4,B11,sirna_28
RPE-06_4_D11,RPE-06,4,D11,sirna_77
RPE-06_4_D19,RPE-06,4,D19,sirna_92
RPE-06_4_E06,RPE-06,4,E06,sirna_57
RPE-06_4_E07,RPE-06,4,E07,sirna_73
RPE-06_4_E09,RPE-06,4,E09,sirna_26
RPE-06_4_F08,RPE-06,4,F08,sirna_25
RPE-06_4_F12,RPE-06,4,F12,sirna_34
RPE-06_4_F23,RPE-06,4,F23,sirna_64
RPE-06_4_G04,RPE-06,4,G04,sirna_41
RPE-06_4_G11,RPE-06,4,G11,sirna_47
RPE-06_4_G20,RPE-06,4,G20,sirna_72
RPE-06_4_I12,RPE-06,4,I12,sirna_65
RPE-06_4_I16,RPE-06,4,I16,sirna_48
RPE-06_4_J10,RPE-06,4,J10,sirna_38
RPE-06_4_J16,RPE-06,4,J16,sirna_37
RPE-06_4_K05,RPE-06,4,K05,sirna_55
RPE-06_4_K10,RPE-06,4,K10,sirna_96
RPE-06_4_K14,RPE-06,4,K14,sirna_79
RPE-06_4_K16,RPE-06,4,K16,sirna_68
RPE-06_4_K17,RPE-06,4,K17,sirna_54
RPE-06_4_L02,RPE-06,4,L02,sirna_8
RPE-06_4_L05,RPE-06,4,L05,sirna_67
RPE-06_4_L07,RPE-06,4,L07,sirna_56
RPE-06_4_L21,RPE-06,4,L21,sirna_71
RPE-06_4_M04,RPE-06,4,M04,sirna_9
RPE-06_4_M17,RPE-06,4,M17,sirna_97
RPE-06_4_M20,RPE-06,4,M20,sirna_42
RPE-06_4_N02,RPE-06,4,N02,sirna_59
RPE-06_4_N06,RPE-06,4,N06,sirna_4
RPE-06_4_N15,RPE-06,4,N15,sirna_14
RPE-06_4_N22,RPE-06,4,N22,sirna_7
RPE-06_4_N23,RPE-06,4,N23,sirna_70
RPE-06_4_O04,RPE-06,4,O04,sirna_30
RPE-06_4_O09,RPE-06,4,O09,sirna_49
RPE-07_1_B06,RPE-07,1,B06,sirna_43
RPE-07_1_B09,RPE-07,1,B09,sirna_18
RPE-07_1_B15,RPE-07,1,B15,sirna_95
RPE-07_1_C04,RPE-07,1,C04,sirna_63
RPE-07_1_C21,RPE-07,1,C21,sirna_58
RPE-07_1_D23,RPE-07,1,D23,sirna_66
RPE-07_1_E03,RPE-07,1,E03,sirna_13
RPE-07_1_F09,RPE-07,1,F09,sirna_62
RPE-07_1_F13,RPE-07,1,F13,sirna_23
RPE-07_1_F14,RPE-07,1,F14,sirna_45
RPE-07_1_H16,RPE-07,1,H16,sirna_82
RPE-07_1_H20,RPE-07,1,H20,sirna_78
RPE-07_1_I06,RPE-07,1,I06,sirna_51
RPE-07_1_J13,RPE-07,1,J13,sirna_15
RPE-07_1_K06,RPE-07,1,K06,sirna_39
RPE-07_1_L11,RPE-07,1,L11,sirna_60
RPE-07_1_M23,RPE-07,1,M23,sirna_46
RPE-07_1_N07,RPE-07,1,N07,sirna_88
RPE-07_1_N14,RPE-07,1,N14,sirna_90
RPE-07_1_N21,RPE-07,1,N21,sirna_93
RPE-07_1_O11,RPE-07,1,O11,sirna_86
RPE-07_1_O17,RPE-07,1,O17,sirna_33
RPE-07_1_O23,RPE-07,1,O23,sirna_99
RPE-07_2_B07,RPE-07,2,B07,sirna_70
RPE-07_2_B12,RPE-07,2,B12,sirna_26
RPE-07_2_B20,RPE-07,2,B20,sirna_65
RPE-07_2_C05,RPE-07,2,C05,sirna_59
RPE-07_2_C08,RPE-07,2,C08,sirna_49
RPE-07_2_C17,RPE-07,2,C17,sirna_28
RPE-07_2_C23,RPE-07,2,C23,sirna_8
RPE-07_2_D03,RPE-07,2,D03,sirna_56
RPE-07_2_D04,RPE-07,2,D04,sirna_41
RPE-07_2_D13,RPE-07,2,D13,sirna_57
RPE-07_2_E04,RPE-07,2,E04,sirna_97
RPE-07_2_E13,RPE-07,2,E13,sirna_9
RPE-07_2_E22,RPE-07,2,E22,sirna_4
RPE-07_2_F02,RPE-07,2,F02,sirna_37
RPE-07_2_F13,RPE-07,2,F13,sirna_48
RPE-07_2_F16,RPE-07,2,F16,sirna_55
RPE-07_2_G10,RPE-07,2,G10,sirna_7
RPE-07_2_G20,RPE-07,2,G20,sirna_54
RPE-07_2_G21,RPE-07,2,G21,sirna_42
RPE-07_2_I11,RPE-07,2,I11,sirna_92
RPE-07_2_I21,RPE-07,2,I21,sirna_3
RPE-07_2_K10,RPE-07,2,K10,sirna_67
RPE-07_2_K16,RPE-07,2,K16,sirna_14
RPE-07_2_K17,RPE-07,2,K17,sirna_73
RPE-07_2_K22,RPE-07,2,K22,sirna_30
RPE-07_2_K23,RPE-07,2,K23,sirna_79
RPE-07_2_L04,RPE-07,2,L04,sirna_96
RPE-07_2_L11,RPE-07,2,L11,sirna_64
RPE-07_2_L14,RPE-07,2,L14,sirna_38
RPE-07_2_M06,RPE-07,2,M06,sirna_68
RPE-07_2_M10,RPE-07,2,M10,sirna_77
RPE-07_2_N08,RPE-07,2,N08,sirna_72
RPE-07_2_N09,RPE-07,2,N09,sirna_25
RPE-07_2_N13,RPE-07,2,N13,sirna_47
RPE-07_2_N19,RPE-07,2,N19,sirna_71
RPE-07_2_O12,RPE-07,2,O12,sirna_34
RPE-07_3_B06,RPE-07,3,B06,sirna_61
RPE-07_3_B17,RPE-07,3,B17,sirna_0
RPE-07_3_B19,RPE-07,3,B19,sirna_10
RPE-07_3_D04,RPE-07,3,D04,sirna_32
RPE-07_3_E10,RPE-07,3,E10,sirna_85
RPE-07_3_F21,RPE-07,3,F21,sirna_21
RPE-07_3_G16,RPE-07,3,G16,sirna_16
RPE-07_3_G21,RPE-07,3,G21,sirna_76
RPE-07_3_H09,RPE-07,3,H09,sirna_5
RPE-07_3_I18,RPE-07,3,I18,sirna_87
RPE-07_3_J05,RPE-07,3,J05,sirna_17
RPE-07_3_K15,RPE-07,3,K15,sirna_89
RPE-07_3_K18,RPE-07,3,K18,sirna_20
RPE-07_3_L09,RPE-07,3,L09,sirna_69
RPE-07_3_L10,RPE-07,3,L10,sirna_84
RPE-07_3_L11,RPE-07,3,L11,sirna_50
RPE-07_3_L13,RPE-07,3,L13,sirna_1
RPE-07_3_M05,RPE-07,3,M05,sirna_2
RPE-07_3_M06,RPE-07,3,M06,sirna_22
RPE-07_3_M12,RPE-07,3,M12,sirna_11
RPE-07_3_M14,RPE-07,3,M14,sirna_75
RPE-07_3_N03,RPE-07,3,N03,sirna_6
RPE-07_3_N11,RPE-07,3,N11,sirna_40
RPE-07_3_N17,RPE-07,3,N17,sirna_44
RPE-07_3_N21,RPE-07,3,N21,sirna_80
RPE-07_3_N23,RPE-07,3,N23,sirna_74
RPE-07_3_O15,RPE-07,3,O15,sirna_24
RPE-07_4_B19,RPE-07,4,B19,sirna_31
RPE-07_4_D10,RPE-07,4,D10,sirna_36
RPE-07_4_F02,RPE-07,4,F02,sirna_29
RPE-07_4_H05,RPE-07,4,H05,sirna_19
RPE-07_4_H14,RPE-07,4,H14,sirna_81
RPE-07_4_J17,RPE-07,4,J17,sirna_98
RPE-07_4_K02,RPE-07,4,K02,sirna_94
RPE-07_4_K13,RPE-07,4,K13,sirna_12
RPE-07_4_L02,RPE-07,4,L02,sirna_83
RPE-07_4_L11,RPE-07,4,L11,sirna_53
RPE-07_4_L16,RPE-07,4,L16,sirna_91
RPE-07_4_M23,RPE-07,4,M23,sirna_27
RPE-07_4_O07,RPE-07,4,O07,sirna_35
U2OS-01_1_B16,U2OS-01,1,B16,sirna_84
U2OS-01_1_D06,U2OS-01,1,D06,sirna_87
U2OS-01_1_D09,U2OS-01,1,D09,sirna_1
U2OS-01_1_E09,U2OS-01,1,E09,sirna_22
U2OS-01_1_F09,U2OS-01,1,F09,sirna_5
U2OS-01_1_G02,U2OS-01,1,G02,sirna_24
U2OS-01_1_G07,U2OS-01,1,G07,sirna_32
U2OS-01_1_G13,U2OS-01,1,G13,sirna_80
U2OS-01_1_G22,U2OS-01,1,G22,sirna_17
U2OS-01_1_H02,U2OS-01,1,H02,sirna_2
U2OS-01_1_H14,U2OS-01,1,H14,sirna_21
U2OS-01_1_I07,U2OS-01,1,I07,sirna_76
U2OS-01_1_I08,U2OS-01,1,I08,sirna_85
U2OS-01_1_J21,U2OS-01,1,J21,sirna_69
U2OS-01_1_K07,U2OS-01,1,K07,sirna_16
U2OS-01_1_K11,U2OS-01,1,K11,sirna_44
U2OS-01_1_K18,U2OS-01,1,K18,sirna_6
U2OS-01_1_K21,U2OS-01,1,K21,sirna_50
U2OS-01_1_L02,U2OS-01,1,L02,sirna_40
U2OS-01_1_L03,U2OS-01,1,L03,sirna_0
U2OS-01_1_L05,U2OS-01,1,L05,sirna_89
U2OS-01_1_L07,U2OS-01,1,L07,sirna_20
U2OS-01_1_L13,U2OS-01,1,L13,sirna_74
U2OS-01_1_M12,U2OS-01,1,M12,sirna_10
U2OS-01_1_N03,U2OS-01,1,N03,sirna_61
U2OS-01_1_N14,U2OS-01,1,N14,sirna_75
U2OS-01_1_O03,U2OS-01,1,O03,sirna_11
U2OS-01_2_D22,U2OS-01,2,D22,sirna_53
U2OS-01_2_E04,U2OS-01,2,E04,sirna_83
U2OS-01_2_F10,U2OS-01,2,F10,sirna_35
U2OS-01_2_G03,U2OS-01,2,G03,sirna_81
U2OS-01_2_G04,U2OS-01,2,G04,sirna_94
U2OS-01_2_H18,U2OS-01,2,H18,sirna_98
U2OS-01_2_H21,U2OS-01,2,H21,sirna_27
U2OS-01_2_K20,U2OS-01,2,K20,sirna_29
U2OS-01_2_L19,U2OS-01,2,L19,sirna_91
U2OS-01_2_M23,U2OS-01,2,M23,sirna_36
U2OS-01_2_N08,U2OS-01,2,N08,sirna_31
U2OS-01_2_N16,U2OS-01,2,N16,sirna_12
U2OS-01_2_N22,U2OS-01,2,N22,sirna_19
U2OS-01_3_B05,U2OS-01,3,B05,sirna_62
U2OS-01_3_B11,U2OS-01,3,B11,sirna_99
U2OS-01_3_G16,U2OS-01,3,G16,sirna_39
U2OS-01_3_H18,U2OS-01,3,H18,sirna_46
U2OS-01_3_I08,U2OS-01,3,I08,sirna_45
U2OS-01_3_I10,U2OS-01,3,I10,sirna_60
U2OS-01_3_I17,U2OS-01,3,I17,sirna_66
U2OS-01_3_K10,U2OS-01,3,K10,sirna_58
U2OS-01_3_K14,U2OS-01,3,K14,sirna_43
U2OS-01_3_K15,U2OS-01,3,K15,sirna_18
U2OS-01_3_K19,U2OS-01,3,K19,sirna_15
U2OS-01_3_K22,U2OS-01,3,K22,sirna_51
U2OS-01_3_K23,U2OS-01,3,K23,sirna_63
U2OS-01_3_L08,U2OS-01,3,L08,sirna_78
U2OS-01_3_L10,U2OS-01,3,L10,sirna_95
U2OS-01_3_L11,U2OS-01,3,L11,sirna_13
U2OS-01_3_L12,U2OS-01,3,L12,sirna_82
U2OS-01_3_L14,U2OS-01,3,L14,sirna_90
U2OS-01_3_L17,U2OS-01,3,L17,sirna_86
U2OS-01_3_M05,U2OS-01,3,M05,sirna_23
U2OS-01_3_M08,U2OS-01,3,M08,sirna_93
U2OS-01_3_N21,U2OS-01,3,N21,sirna_33
U2OS-01_3_N23,U2OS-01,3,N23,sirna_88
U2OS-01_4_B08,U2OS-01,4,B08,sirna_68
U2OS-01_4_B11,U2OS-01,4,B11,sirna_7
U2OS-01_4_B12,U2OS-01,4,B12,sirna_41
U2OS-01_4_B14,U2OS-01,4,B14,sirna_92
U2OS-01_4_B19,U2OS-01,4,B19,sirna_71
U2OS-01_4_C06,U2OS-01,4,C06,sirna_72
U2OS-01_4_C08,U2OS-01,4,C08,sirna_48
U2OS-01_4_C10,U2OS-01,4,C10,sirna_25
U2OS-01_4_C16,U2OS-01,4,C16,sirna_8
U2OS-01_4_C18,U2OS-01,4,C18,sirna_70
U2OS-01_4_C21,U2OS-01,4,C21,sirna_26
U2OS-01_4_D04,U2OS-01,4,D04,sirna_79
U2OS-01_4_E05,U2OS-01,4,E05,sirna_65
U2OS-01_4_E20,U2OS-01,4,E20,sirna_96
U2OS-01_4_F12,U2OS-01,4,F12,sirna_9
U2OS-01_4_F20,U2OS-01,4,F20,sirna_47
U2OS-01_4_G03,U2OS-01,4,G03,sirna_14
U2OS-01_4_G06,U2OS-01,4,G06,sirna_67
U2OS-01_4_G10,U2OS-01,4,G10,sirna_73
U2OS-01_4_G18,U2OS-01,4,G18,sirna_56
U2OS-01_4_H10,U2OS-01,4,H10,sirna_57
U2OS-01_4_I02,U2OS-01,4,I02,sirna_64
U2OS-01_4_I14,U2OS-01,4,I14,sirna_55
U2OS-01_4_J04,U2OS-01,4,J04,sirna_54
U2OS-01_4_K13,U2OS-01,4,K13,sirna_49
U2OS-01_4_L03,U2OS-01,4,L03,sirna_4
U2OS-01_4_L06,U2OS-01,4,L06,sirna_30
U2OS-01_4_L19,U2OS-01,4,L19,sirna_77
U2OS-01_4_M02,U2OS-01,4,M02,sirna_97
U2OS-01_4_M14,U2OS-01,4,M14,sirna_34
U2OS-01_4_N04,U2OS-01,4,N04,sirna_37
U2OS-01_4_N06,U2OS-01,4,N06,sirna_59
U2OS-01_4_N19,U2OS-01,4,N19,sirna_3
U2OS-01_4_O04,U2OS-01,4,O04,sirna_28
U2OS-01_4_O18,U2OS-01,4,O18,sirna_42
U2OS-01_4_O21,U2OS-01,4,O21,sirna_38
U2OS-02_1_B03,U2OS-02,1,B03,sirna_13
U2OS-02_1_B04,U2OS-02,1,B04,sirna_63
U2OS-02_1_B15,U2OS-02,1,B15,sirna_82
U2OS-02_1_C05,U2OS-02,1,C05,sirna_95
U2OS-02_1_C17,U2OS-02,1,C17,sirna_88
U2OS-02_1_F09,U2OS-02,1,F09,sirna_86
U2OS-02_1_F20,U2OS-02,1,F20,sirna_33
U2OS-02_1_F21,U2OS-02,1,F21,sirna_15
U2OS-02_1_G19,U2OS-02,1,G19,sirna_62
U2OS-02_1_I04,U2OS-02,1,I04,sirna_66
U2OS-02_1_I05,U2OS-02,1,I05,sirna_23
U2OS-02_1_I12,U2OS-02,1,I12,sirna_39
U2OS-02_1_I15,U2OS-02,1,I15,sirna_51
U2OS-02_1_I22,U2OS-02,1,I22,sirna_90
U2OS-02_1_J14,U2OS-02,1,J14,sirna_78
U2OS-02_1_K07,U2OS-02,1,K07,sirna_46
U2OS-02_1_L21,U2OS-02,1,L21,sirna_43
U2OS-02_1_N07,U2OS-02,1,N07,sirna_60
U2OS-02_1_N23,U2OS-02,1,N23,sirna_99
U2OS-02_1_O05,U2OS-02,1,O05,sirna_58
U2OS-02_1_O08,U2OS-02,1,O08,sirna_18
U2OS-02_1_O10,U2OS-02,1,O10,sirna_45
U2OS-02_1_O13,U2OS-02,1,O13,sirna_93
U2OS-02_2_B06,U2OS-02,2,B06,sirna_67
U2OS-02_2_B10,U2OS-02,2,B10,sirna_41
U2OS-02_2_B12,U2OS-02,2,B12,sirna_77
U2OS-02_2_B16,U2OS-02,2,B16,sirna_7
U2OS-02_2_C04,U2OS-02,2,C04,sirna_92
U2OS-02_2_C10,U2OS-02,2,C10,sirna_97
U2OS-02_2_E02,U2OS-02,2,E02,sirna_30
U2OS-02_2_E04,U2OS-02,2,E04,sirna_38
U2OS-02_2_E18,U2OS-02,2,E18,sirna_47
U2OS-02_2_F09,U2OS-02,2,F09,sirna_96
U2OS-02_2_G05,U2OS-02,2,G05,sirna_4
U2OS-02_2_G19,U2OS-02,2,G19,sirna_55
U2OS-02_2_H02,U2OS-02,2,H02,sirna_8
U2OS-02_2_H06,U2OS-02,2,H06,sirna_28
U2OS-02_2_H10,U2OS-02,2,H10,sirna_26
U2OS-02_2_H13,U2OS-02,2,H13,sirna_34
U2OS-02_2_I05,U2OS-02,2,I05,sirna_56
U2OS-02_2_I07,U2OS-02,2,I07,sirna_70
U2OS-02_2_I08,U2OS-02,2,I08,sirna_54
U2OS-02_2_I21,U2OS-02,2,I21,sirna_25
U2OS-02_2_J17,U2OS-02,2,J17,sirna_68
U2OS-02_2_J21,U2OS-02,2,J21,sirna_37
U2OS-02_2_K10,U2OS-02,2,K10,sirna_72
U2OS-02_2_K14,U2OS-02,2,K14,sirna_48
U2OS-02_2_L16,U2OS-02,2,L16,sirna_79
U2OS-02_2_M17,U2OS-02,2,M17,sirna_65
U2OS-02_2_M20,U2OS-02,2,M20,sirna_73
U2OS-02_2_N02,U2OS-02,2,N02,sirna_59
U2OS-02_2_N03,U2OS-02,2,N03,sirna_42
U2OS-02_2_N05,U2OS-02,2,N05,sirna_49
U2OS-02_2_N19,U2OS-02,2,N19,sirna_9
U2OS-02_2_O03,U2OS-02,2,O03,sirna_3
U2OS-02_2_O07,U2OS-02,2,O07,sirna_57
U2OS-02_2_O08,U2OS-02,2,O08,sirna_14
U2OS-02_2_O10,U2OS-02,2,O10,sirna_71
U2OS-02_2_O15,U2OS-02,2,O15,sirna_64
U2OS-02_3_B07,U2OS-02,3,B07,sirna_87
U2OS-02_3_B08,U2OS-02,3,B08,sirna_17
U2OS-02_3_B19,U2OS-02,3,B19,sirna_85
U2OS-02_3_B20,U2OS-02,3,B20,sirna_0
U2OS-02_3_C05,U2OS-02,3,C05,sirna_22
U2OS-02_3_C23,U2OS-02,3,C23,sirna_16
U2OS-02_3_D03,U2OS-02,3,D03,sirna_11
U2OS-02_3_D09,U2OS-02,3,D09,sirna_84
U2OS-02_3_D11,U2OS-02,3,D11,sirna_32
U2OS-02_3_D12,U2OS-02,3,D12,sirna_89
U2OS-02_3_D15,U2OS-02,3,D15,sirna_2
U2OS-02_3_E06,U2OS-02,3,E06,sirna_75
U2OS-02_3_E08,U2OS-02,3,E08,sirna_76
U2OS-02_3_F13,U2OS-02,3,F13,sirna_80
U2OS-02_3_G03,U2OS-02,3,G03,sirna_10
U2OS-02_3_G16,U2OS-02,3,G16,sirna_21
U2OS-02_3_G20,U2OS-02,3,G20,sirna_24
U2OS-02_3_H06,U2OS-02,3,H06,sirna_20
U2OS-02_3_H20,U2OS-02,3,H20,sirna_50
U2OS-02_3_I16,U2OS-02,3,I16,sirna_1
U2OS-02_3_L05,U2OS-02,3,L05,sirna_5
U2OS-02_3_L11,U2OS-02,3,L11,sirna_6
U2OS-02_3_L12,U2OS-02,3,L12,sirna_61
U2OS-02_3_M06,U2OS-02,3,M06,sirna_44
